Customer_ID,Age,Annual_Income,Days_Since_Last_Purchase,Total_Spend,Has_Premium_Membership,Email_Subscriber,Used_Coupon,Customer_Satisfaction,Education_Level,Loyalty_Tier,Preferred_Category,Region,Payment_Method
1727,35,324.1,54.0,0.0,No,Not Subscribed,No,Satisfied,Bachelor's,Silver,Clothing,West,Debit Card
1728,39,725.9,52.0,179.17,Yes,Subscribed,Yes,Satisfied,Bachelor's,Silver,Home & Garden,South,Gift Card
1729,29,557.2,56.0,52.34,No,Not Subscribed,Yes,Satisfied,Bachelor's,Silver,Home & Garden,West,
1730,26,1346.8,20.0,43.56,No,Subscribed,No,Very Satisfied,Bachelor's,Bronze,,South,
1731,37,390.9,12.0,8.86,No,Subscribed,Yes,Dissatisfied,High School,Silver,Home & Garden,North,PayPal
1732,23,362.5,47.0,12.78,Yes,Subscribed,No,Satisfied,Master's,Silver,Home & Garden,West,PayPal
1733,40,,18.0,136.51,No,Subscribed,No,Satisfied,Bachelor's,Bronze,Sports,North,Debit Card
1734,18,372.7,6.0,0.0,No,Not Subscribed,No,Satisfied,PhD,Silver,Home & Garden,East,Credit Card
1735,47,722.4,58.0,0.0,Yes,Not Subscribed,Yes,Very Satisfied,High School,Bronze,Sports,North,Debit Card
1736,41,169.5,64.0,106.72,No,Not Subscribed,No,Dissatisfied,PhD,Bronze,Electronics,South,Credit Card
1737,38,237.5,19.0,0.0,Yes,Subscribed,No,Satisfied,High School,Silver,Home & Garden,West,PayPal
1738,47,235.5,,112.03,No,Not Subscribed,No,Satisfied,High School,Bronze,Books,East,Debit Card
1739,55,790.6,15.0,274.36,Yes,Subscribed,No,Neutral,High School,Silver,Clothing,South,PayPal
1740,47,1247.6,49.0,73.07,No,Not Subscribed,No,Neutral,Bachelor's,Bronze,Sports,East,Credit Card
1741,18,419.9,70.0,92.64,No,Not Subscribed,No,Satisfied,Master's,Bronze,,South,Bank Transfer
1742,20,404.0,7.0,0.0,No,Subscribed,No,Very Satisfied,Bachelor's,Bronze,Electronics,East,Gift Card
1743,28,466.2,2.0,115.4,No,Not Subscribed,Yes,Satisfied,Master's,Bronze,Home & Garden,Central,Debit Card
1744,35,897.6,63.0,38.88,No,Subscribed,Yes,Very Satisfied,Bachelor's,Silver,Electronics,Central,PayPal
1745,41,,15.0,70.17,No,Subscribed,Yes,Satisfied,Bachelor's,Bronze,Books,North,Credit Card
1746,26,515.7,23.0,6.16,Yes,Subscribed,Yes,,Master's,Bronze,Sports,North,Bank Transfer
1747,37,802.5,103.0,0.0,Yes,Subscribed,Yes,Dissatisfied,High School,Bronze,Electronics,Central,PayPal
1748,26,603.8,2.0,81.41,No,Not Subscribed,Yes,Dissatisfied,Bachelor's,Bronze,Electronics,East,Gift Card
1749,28,500.9,31.0,0.0,Yes,Subscribed,No,Neutral,Master's,Silver,Home & Garden,East,Credit Card
1750,18,815.0,2.0,0.0,No,Subscribed,Yes,,Master's,Bronze,Clothing,West,Credit Card
1751,24,88.3,14.0,100.35,No,Subscribed,No,Satisfied,PhD,Silver,Electronics,South,Bank Transfer
1752,19,671.4,49.0,81.9,Yes,Not Subscribed,Yes,Satisfied,Master's,Gold,Clothing,East,PayPal
1753,23,301.9,17.0,201.26,No,Not Subscribed,Yes,Dissatisfied,High School,Silver,Clothing,Central,Credit Card
1754,48,149.0,176.0,123.6,No,Not Subscribed,Yes,Neutral,Master's,Silver,Electronics,West,Credit Card
1755,24,607.5,25.0,4.91,No,Not Subscribed,Yes,Neutral,Bachelor's,Bronze,Sports,North,PayPal
1756,67,1019.2,12.0,96.63,No,Subscribed,No,Satisfied,PhD,Bronze,Books,North,Credit Card
1757,41,411.6,7.0,47.12,No,Subscribed,No,Dissatisfied,Bachelor's,Silver,Sports,South,PayPal
1758,37,791.8,13.0,0.0,Yes,Subscribed,Yes,Dissatisfied,Bachelor's,Silver,Sports,West,PayPal
1759,25,,14.0,0.0,No,Subscribed,No,Very Satisfied,Bachelor's,Silver,Electronics,South,Debit Card
1760,43,983.9,2.0,40.56,No,Not Subscribed,No,Very Satisfied,Bachelor's,Silver,Clothing,North,Credit Card
1761,28,1195.8,14.0,0.0,No,Subscribed,No,Neutral,High School,Bronze,Electronics,Central,Bank Transfer
1762,36,697.8,19.0,88.27,Yes,Not Subscribed,No,Satisfied,Master's,Bronze,Sports,North,Credit Card
1763,66,467.7,38.0,0.0,Yes,Subscribed,No,Neutral,Master's,Silver,Books,North,PayPal
1764,34,,32.0,0.0,No,Subscribed,No,Satisfied,High School,Silver,Home & Garden,South,Credit Card
1765,49,385.7,37.0,50.99,No,Subscribed,No,Satisfied,Master's,Bronze,Sports,South,Debit Card
1766,27,269.5,0.0,107.3,No,Not Subscribed,Yes,Dissatisfied,Bachelor's,Silver,Home & Garden,East,Bank Transfer
1767,35,1644.4,7.0,262.67,No,Not Subscribed,Yes,Satisfied,Bachelor's,Bronze,Clothing,Central,Debit Card
1768,56,402.2,33.0,0.0,No,Not Subscribed,No,Neutral,High School,Bronze,Clothing,Central,PayPal
1769,27,481.3,20.0,112.61,No,Subscribed,No,Neutral,Master's,Silver,Electronics,East,PayPal
1770,57,622.3,0.0,77.75,Yes,Not Subscribed,No,Neutral,,Silver,Electronics,South,Debit Card
1771,43,458.9,49.0,61.38,Yes,Subscribed,No,,Bachelor's,Bronze,Home & Garden,East,Bank Transfer
1772,28,1236.0,44.0,19.24,Yes,,Yes,Neutral,Bachelor's,Bronze,Clothing,South,Bank Transfer
1773,43,307.7,24.0,55.75,No,Not Subscribed,No,Neutral,High School,Bronze,Home & Garden,North,Credit Card
1774,47,502.4,2.0,190.4,No,Subscribed,No,Neutral,Bachelor's,Silver,Home & Garden,Central,Bank Transfer
1775,42,286.3,44.0,0.0,No,Not Subscribed,Yes,Very Dissatisfied,High School,Bronze,Clothing,North,Credit Card
1776,18,202.5,26.0,225.46,No,Subscribed,No,Satisfied,High School,Silver,Clothing,North,Credit Card
1777,26,309.7,46.0,0.0,No,Subscribed,No,,Bachelor's,Gold,Clothing,East,
1778,32,,42.0,65.79,No,Not Subscribed,Yes,Very Dissatisfied,Master's,Silver,Clothing,East,Credit Card
1779,34,345.5,49.0,0.0,No,Subscribed,No,Satisfied,Bachelor's,Bronze,Sports,North,Debit Card
1780,42,295.0,22.0,65.86,Yes,Not Subscribed,Yes,Satisfied,High School,Silver,Clothing,North,Gift Card
1781,37,192.2,5.0,0.0,Yes,Subscribed,No,Very Satisfied,Bachelor's,Bronze,Home & Garden,South,Debit Card
1782,19,425.3,33.0,0.0,No,Not Subscribed,Yes,Satisfied,Master's,Bronze,Sports,West,PayPal
1783,40,181.2,29.0,0.0,No,Subscribed,No,Neutral,Bachelor's,Bronze,Sports,South,PayPal
1784,42,705.3,41.0,33.64,No,Subscribed,No,Satisfied,Master's,Bronze,Sports,East,Debit Card
1785,42,469.7,6.0,133.07,No,Subscribed,Yes,Satisfied,Bachelor's,Gold,Clothing,East,Credit Card
1786,48,186.4,7.0,83.27,No,Subscribed,No,Neutral,Master's,Bronze,Electronics,Central,Debit Card
1787,45,371.3,66.0,0.0,Yes,Not Subscribed,No,Very Satisfied,High School,Bronze,Clothing,South,Debit Card
1788,41,284.7,42.0,209.23,Yes,Subscribed,Yes,Dissatisfied,Bachelor's,Gold,Clothing,North,Debit Card
1789,34,541.4,72.0,80.38,Yes,Subscribed,Yes,Very Satisfied,Bachelor's,Bronze,,East,PayPal
1790,18,999.1,43.0,58.56,No,Subscribed,No,Very Satisfied,Bachelor's,Silver,Home & Garden,West,Gift Card
1791,40,145.1,27.0,24.95,Yes,Subscribed,No,,Master's,Bronze,Electronics,North,Credit Card
1792,37,479.0,32.0,36.92,No,,Yes,Very Satisfied,Master's,Bronze,Electronics,East,Credit Card
1793,38,406.1,66.0,0.0,No,Not Subscribed,Yes,Satisfied,High School,Gold,Electronics,North,Debit Card
1794,20,668.7,26.0,31.01,No,Subscribed,Yes,Neutral,High School,Bronze,Home & Garden,North,PayPal
1795,22,508.0,30.0,2.69,Yes,Not Subscribed,No,Satisfied,Bachelor's,Bronze,Home & Garden,East,Gift Card
1796,48,284.7,5.0,0.0,No,Subscribed,Yes,Dissatisfied,High School,Bronze,Sports,South,Credit Card
1797,35,369.1,19.0,0.0,No,Subscribed,No,Neutral,Bachelor's,Bronze,Books,West,Credit Card
1798,43,277.3,38.0,0.0,No,Not Subscribed,No,Satisfied,Master's,Bronze,Electronics,West,Gift Card
1799,35,852.5,9.0,118.56,No,Subscribed,Yes,Neutral,PhD,Bronze,Clothing,East,PayPal
1800,35,452.8,7.0,98.22,Yes,Not Subscribed,No,Neutral,Bachelor's,Bronze,Electronics,South,PayPal
1801,46,1398.7,11.0,227.21,No,Not Subscribed,Yes,Satisfied,Master's,Silver,Clothing,East,Credit Card
1802,29,431.0,8.0,124.4,No,Subscribed,No,Very Satisfied,Bachelor's,Bronze,Books,North,Credit Card
1803,36,292.2,7.0,67.44,No,Not Subscribed,Yes,Very Dissatisfied,High School,Bronze,Home & Garden,Central,Debit Card
1804,29,180.3,17.0,0.0,No,Not Subscribed,No,Neutral,Bachelor's,Bronze,Home & Garden,Central,Credit Card
1805,30,151.5,72.0,94.27,No,Subscribed,No,Neutral,Bachelor's,Gold,Clothing,North,Gift Card
1806,31,172.8,21.0,0.0,Yes,Not Subscribed,Yes,Satisfied,Bachelor's,Gold,Electronics,North,Debit Card
1807,38,524.7,6.0,0.0,No,Subscribed,Yes,,High School,Silver,Electronics,North,Credit Card
1808,29,606.6,2.0,0.0,No,Not Subscribed,Yes,Satisfied,Bachelor's,Silver,,West,Debit Card
1809,50,173.1,36.0,115.08,No,Not Subscribed,Yes,Neutral,Bachelor's,Bronze,Home & Garden,West,PayPal
1810,24,764.8,14.0,168.92,No,Subscribed,No,Neutral,PhD,Bronze,Electronics,West,Credit Card
1811,33,334.5,52.0,78.84,No,Subscribed,No,Very Satisfied,Bachelor's,Silver,Home & Garden,West,Credit Card
1812,30,488.2,32.0,124.71,No,Not Subscribed,No,Very Dissatisfied,Master's,Silver,,East,PayPal
1813,52,1176.1,48.0,0.0,Yes,Subscribed,No,Satisfied,Master's,Bronze,Clothing,West,Debit Card
1814,37,765.6,10.0,107.29,No,Subscribed,No,Very Dissatisfied,High School,Bronze,Home & Garden,West,PayPal
1815,47,380.5,35.0,31.97,No,Subscribed,No,Satisfied,Bachelor's,Platinum,Clothing,East,PayPal
1816,18,261.9,9.0,106.5,No,Subscribed,Yes,Satisfied,Master's,Silver,Home & Garden,East,Debit Card
1817,38,122.9,84.0,0.0,No,Subscribed,Yes,Neutral,Bachelor's,Bronze,,West,Debit Card
1818,46,290.4,30.0,0.0,No,Subscribed,Yes,Dissatisfied,Master's,Silver,Books,East,PayPal
1819,36,393.8,12.0,62.45,Yes,Subscribed,No,Neutral,High School,Bronze,Clothing,West,Debit Card
1820,48,247.2,9.0,105.38,No,Not Subscribed,Yes,Satisfied,High School,Bronze,Clothing,West,Credit Card
1821,29,413.2,6.0,0.0,No,Subscribed,Yes,Satisfied,Master's,Bronze,Electronics,West,Gift Card
1822,52,468.1,36.0,10.66,No,Subscribed,Yes,Satisfied,Master's,Bronze,Electronics,West,PayPal
1823,63,390.6,7.0,0.0,No,Subscribed,No,Satisfied,PhD,Bronze,,East,Debit Card
1824,31,302.7,27.0,0.0,No,Subscribed,Yes,Neutral,Bachelor's,Silver,Books,West,PayPal
1825,30,494.6,9.0,28.53,Yes,Subscribed,Yes,Neutral,Master's,Bronze,Clothing,East,Credit Card
1826,52,582.7,33.0,99.17,No,Subscribed,Yes,Neutral,Master's,Bronze,Electronics,South,PayPal
1827,54,232.4,51.0,45.18,No,Subscribed,Yes,Neutral,Master's,Bronze,Clothing,North,Credit Card
1828,29,1042.3,45.0,0.0,Yes,Not Subscribed,No,Neutral,Bachelor's,Bronze,Clothing,East,Debit Card
1829,30,421.3,43.0,0.0,Yes,Not Subscribed,Yes,Satisfied,Bachelor's,Silver,Clothing,East,PayPal
1830,32,452.1,6.0,0.0,No,Not Subscribed,Yes,Satisfied,Master's,Silver,Electronics,Central,Debit Card
1831,19,683.7,3.0,157.72,Yes,Not Subscribed,No,Very Satisfied,Bachelor's,Gold,,South,Debit Card
1832,24,514.1,36.0,0.0,No,Not Subscribed,Yes,Neutral,Bachelor's,Platinum,Electronics,South,Debit Card
1833,23,791.9,14.0,140.34,Yes,Subscribed,Yes,Satisfied,Bachelor's,Bronze,Clothing,South,Credit Card
1834,26,531.1,17.0,105.19,Yes,Not Subscribed,No,Very Satisfied,Bachelor's,Bronze,Sports,North,Bank Transfer
1835,35,309.6,1.0,0.0,No,Subscribed,Yes,Satisfied,Bachelor's,Silver,Clothing,West,Debit Card
1836,38,555.3,9.0,0.0,No,Not Subscribed,Yes,Neutral,High School,Platinum,Home & Garden,South,Debit Card
1837,54,225.1,1.0,64.96,No,Not Subscribed,Yes,Neutral,Master's,Silver,Home & Garden,West,Credit Card
1838,23,477.1,63.0,0.0,No,Subscribed,No,Very Dissatisfied,Bachelor's,Silver,Home & Garden,West,PayPal
1839,47,438.2,8.0,73.51,No,Subscribed,No,Neutral,Bachelor's,Silver,Clothing,East,Credit Card
1840,32,394.5,24.0,0.0,No,Subscribed,No,Satisfied,High School,Bronze,Clothing,Central,PayPal
1841,34,413.8,1.0,0.0,No,Not Subscribed,No,Very Dissatisfied,High School,Bronze,Sports,East,Credit Card
1842,43,144.5,33.0,0.0,No,Not Subscribed,Yes,Neutral,High School,Silver,,South,PayPal
1843,22,321.6,12.0,34.23,Yes,Not Subscribed,Yes,Satisfied,Bachelor's,Silver,Clothing,Central,PayPal
1844,40,472.6,68.0,0.0,Yes,Subscribed,No,Satisfied,High School,Bronze,Electronics,Central,Credit Card
1845,37,492.0,66.0,0.0,No,Not Subscribed,No,Satisfied,Master's,Bronze,Electronics,North,PayPal
1846,41,241.3,12.0,73.54,No,Subscribed,Yes,Satisfied,High School,Bronze,Electronics,North,Gift Card
1847,38,955.3,69.0,253.41,Yes,Not Subscribed,No,Neutral,High School,Bronze,Home & Garden,North,Credit Card
1848,64,265.8,167.0,6.74,Yes,Subscribed,Yes,Neutral,High School,Gold,Electronics,South,Debit Card
1849,27,799.7,52.0,7.15,Yes,Subscribed,Yes,Neutral,High School,Bronze,Clothing,Central,Credit Card
1850,29,577.6,56.0,62.03,No,Subscribed,Yes,Satisfied,Master's,Bronze,Sports,East,Credit Card
1851,28,303.3,9.0,0.0,No,Not Subscribed,Yes,Very Satisfied,Master's,Bronze,Clothing,South,Credit Card
1852,28,1297.0,26.0,58.34,Yes,Not Subscribed,No,Dissatisfied,Bachelor's,Silver,Sports,Central,Debit Card
1853,27,218.4,2.0,61.14,No,Subscribed,No,Satisfied,High School,Bronze,Home & Garden,East,PayPal
1854,49,775.9,3.0,132.11,No,Subscribed,Yes,Neutral,High School,Bronze,Electronics,South,Gift Card
1855,52,814.8,204.0,0.0,No,Not Subscribed,Yes,Satisfied,Bachelor's,Bronze,Home & Garden,Central,PayPal
1856,28,298.9,12.0,0.0,Yes,Subscribed,No,Very Dissatisfied,PhD,Bronze,Home & Garden,West,Credit Card
1857,25,1030.8,41.0,65.28,No,Not Subscribed,Yes,Neutral,High School,Bronze,Clothing,West,Debit Card
1858,41,384.7,49.0,50.69,No,Subscribed,No,Very Satisfied,Bachelor's,Bronze,Electronics,East,Credit Card
1859,28,531.6,59.0,124.02,No,Subscribed,Yes,Satisfied,Bachelor's,Gold,Clothing,West,Debit Card
1860,43,522.6,181.0,165.33,Yes,Not Subscribed,No,Satisfied,High School,Bronze,Books,North,
1861,37,412.4,8.0,0.0,No,Not Subscribed,Yes,Neutral,Bachelor's,Bronze,Home & Garden,East,Credit Card
1862,18,727.1,1.0,13.98,No,Subscribed,Yes,Neutral,High School,Silver,Electronics,Central,Debit Card
1863,54,719.6,16.0,129.9,No,Subscribed,Yes,Neutral,Master's,Bronze,Home & Garden,South,Bank Transfer
1864,57,,4.0,31.32,Yes,Not Subscribed,Yes,Very Satisfied,High School,Silver,Clothing,West,Credit Card
1865,28,977.7,1.0,228.31,No,Subscribed,Yes,Very Satisfied,Bachelor's,Bronze,Home & Garden,East,Debit Card
1866,30,164.9,13.0,45.34,Yes,Not Subscribed,No,Satisfied,,Bronze,Home & Garden,North,Credit Card
1867,38,830.6,46.0,0.0,No,Subscribed,Yes,Neutral,PhD,Silver,Clothing,West,Debit Card
1868,39,878.8,25.0,0.0,No,Subscribed,Yes,Very Satisfied,High School,Gold,Sports,North,Debit Card
1869,43,232.3,11.0,0.0,No,Not Subscribed,No,Satisfied,Master's,Bronze,Home & Garden,West,Credit Card
1870,59,349.4,32.0,70.87,No,Not Subscribed,No,Satisfied,Master's,Bronze,,North,Credit Card
1871,33,230.2,8.0,131.97,No,Subscribed,No,Neutral,PhD,Bronze,Electronics,Central,Credit Card
1872,25,392.9,0.0,198.61,No,Not Subscribed,No,Satisfied,Bachelor's,Gold,Sports,South,
1873,18,371.6,43.0,93.15,No,Subscribed,No,Satisfied,Bachelor's,Gold,Books,South,Credit Card
1874,26,713.6,29.0,219.0,Yes,Subscribed,No,Very Satisfied,Bachelor's,Bronze,Electronics,North,PayPal
1875,35,981.2,43.0,34.14,No,Not Subscribed,No,Satisfied,High School,Bronze,Clothing,Central,Bank Transfer
1876,57,1032.8,1.0,0.04,No,Not Subscribed,No,Neutral,Bachelor's,Bronze,Clothing,West,Credit Card
1877,29,319.0,54.0,102.28,No,Not Subscribed,Yes,Satisfied,High School,Bronze,Sports,West,PayPal
1878,38,394.3,29.0,67.41,No,Subscribed,Yes,Very Satisfied,PhD,Bronze,Home & Garden,East,PayPal
1879,35,162.8,25.0,17.77,No,Subscribed,Yes,Neutral,High School,Bronze,Electronics,East,Gift Card
1880,49,275.6,29.0,45.23,No,Subscribed,No,Neutral,Bachelor's,Silver,Sports,North,PayPal
1881,65,,60.0,60.28,No,Subscribed,No,Very Dissatisfied,Bachelor's,Gold,Electronics,East,PayPal
1882,29,1178.4,27.0,271.74,No,Not Subscribed,No,Satisfied,Bachelor's,Platinum,Sports,South,PayPal
1883,29,213.1,26.0,151.84,No,Subscribed,Yes,Neutral,Bachelor's,Bronze,Clothing,Central,Credit Card
1884,48,313.3,140.0,81.54,No,Not Subscribed,No,Satisfied,High School,Bronze,Clothing,West,Credit Card
1885,43,440.0,42.0,118.25,Yes,Subscribed,No,Neutral,Bachelor's,Silver,Electronics,South,PayPal
1886,57,528.8,18.0,124.98,Yes,Subscribed,Yes,Very Satisfied,High School,Bronze,,North,Credit Card
1887,42,275.0,37.0,0.0,No,,No,Neutral,Master's,Silver,Home & Garden,West,PayPal
1888,31,576.5,15.0,104.07,No,Subscribed,Yes,Neutral,Master's,Bronze,Home & Garden,North,Credit Card
1889,42,,8.0,0.0,No,Subscribed,No,Satisfied,PhD,Bronze,Electronics,North,PayPal
1890,48,443.2,27.0,158.37,No,Not Subscribed,No,Satisfied,High School,Bronze,Electronics,South,Credit Card
1891,45,620.4,79.0,0.0,Yes,Subscribed,No,Neutral,High School,Bronze,Electronics,East,Bank Transfer
1892,41,448.7,79.0,48.19,No,Not Subscribed,No,,High School,Silver,Home & Garden,West,Gift Card
1893,48,344.0,13.0,0.0,Yes,Subscribed,No,Neutral,High School,Bronze,Home & Garden,South,Credit Card
1894,49,418.6,23.0,108.2,Yes,Not Subscribed,No,Satisfied,High School,Bronze,,North,Credit Card
1895,52,423.9,7.0,14.18,No,Subscribed,Yes,Satisfied,Bachelor's,Bronze,Home & Garden,East,PayPal
1896,43,358.0,163.0,0.0,Yes,Not Subscribed,No,Satisfied,High School,Silver,Electronics,West,Credit Card
1897,33,382.7,119.0,67.85,No,Subscribed,Yes,Satisfied,Bachelor's,Bronze,Books,South,Credit Card
1898,37,1166.5,31.0,113.63,No,Not Subscribed,Yes,Satisfied,Master's,Bronze,Books,South,Credit Card
1899,49,625.9,49.0,110.22,No,Not Subscribed,No,,Bachelor's,Bronze,Home & Garden,Central,Gift Card
1900,25,374.4,38.0,45.77,Yes,Subscribed,No,Very Satisfied,Bachelor's,Bronze,Books,Central,Gift Card
1901,39,679.1,27.0,78.11,No,Subscribed,Yes,Very Satisfied,Bachelor's,Bronze,Sports,Central,PayPal
1902,30,365.9,2.0,0.0,Yes,Subscribed,Yes,Neutral,Bachelor's,Silver,,West,PayPal
1903,35,,18.0,3.24,No,Not Subscribed,Yes,Neutral,High School,Bronze,Home & Garden,North,Bank Transfer
1904,50,558.0,34.0,4.9,No,Subscribed,Yes,Dissatisfied,Bachelor's,Bronze,Clothing,South,Bank Transfer
1905,37,419.1,34.0,138.71,No,Subscribed,Yes,Dissatisfied,Bachelor's,Silver,Electronics,South,Bank Transfer
1906,36,584.8,14.0,239.42,Yes,Subscribed,No,Satisfied,Master's,Bronze,Clothing,South,Credit Card
1907,19,174.2,85.0,0.0,No,Subscribed,Yes,Satisfied,Master's,Bronze,Home & Garden,Central,Credit Card
1908,44,227.4,5.0,111.86,No,Not Subscribed,No,,Bachelor's,Bronze,Electronics,West,Debit Card
1909,43,218.4,21.0,0.0,Yes,Subscribed,Yes,Satisfied,Bachelor's,Bronze,Clothing,West,PayPal
1910,61,487.0,35.0,0.0,No,Not Subscribed,No,Satisfied,High School,Silver,Clothing,North,Credit Card
1911,31,1264.1,36.0,0.0,No,Not Subscribed,Yes,Satisfied,Master's,Silver,Electronics,Central,Credit Card
1912,38,1705.1,31.0,12.76,Yes,Subscribed,Yes,,Bachelor's,Silver,Home & Garden,West,Gift Card
1913,38,655.5,10.0,0.0,Yes,Not Subscribed,Yes,Neutral,High School,Silver,Books,North,Gift Card
1914,54,603.7,5.0,91.25,No,Subscribed,No,Satisfied,High School,Bronze,Home & Garden,Central,Credit Card
1915,34,151.7,30.0,1.27,Yes,Not Subscribed,No,Very Dissatisfied,High School,Bronze,Home & Garden,South,Gift Card
1916,38,322.8,27.0,47.28,Yes,Subscribed,Yes,,Master's,Bronze,Home & Garden,North,PayPal
1917,42,278.6,6.0,98.18,No,Not Subscribed,Yes,Very Satisfied,High School,Bronze,Clothing,West,Debit Card
1918,37,,37.0,46.72,No,Subscribed,Yes,Satisfied,Bachelor's,Platinum,Electronics,West,PayPal
1919,30,404.1,18.0,77.34,No,Subscribed,No,Neutral,Bachelor's,Silver,,North,Credit Card
1920,37,336.7,33.0,3.9,No,Subscribed,No,Satisfied,Bachelor's,Bronze,Electronics,South,PayPal
1921,48,136.3,54.0,0.0,No,Subscribed,Yes,Satisfied,Master's,Bronze,Electronics,Central,PayPal
1922,23,700.2,6.0,199.01,Yes,Not Subscribed,Yes,,Master's,Bronze,Sports,West,PayPal
1923,37,234.8,1.0,0.0,No,Subscribed,Yes,Very Dissatisfied,Bachelor's,Bronze,Electronics,West,Credit Card
1924,27,,45.0,0.0,No,Not Subscribed,Yes,Very Satisfied,High School,Bronze,Clothing,South,Bank Transfer
1925,49,1551.6,28.0,42.98,Yes,Subscribed,No,Neutral,Bachelor's,Bronze,Electronics,North,Credit Card
1926,18,257.5,36.0,0.0,No,Not Subscribed,Yes,Dissatisfied,Bachelor's,Silver,Electronics,South,Credit Card
1927,28,97.9,55.0,0.0,No,Subscribed,Yes,Satisfied,Bachelor's,Silver,Electronics,South,PayPal
1928,40,376.5,49.0,63.67,Yes,Subscribed,Yes,Satisfied,Bachelor's,Bronze,Electronics,South,PayPal
1929,54,865.4,,94.18,Yes,Subscribed,No,Neutral,High School,Bronze,Home & Garden,North,PayPal
1930,34,1447.5,23.0,0.0,No,Not Subscribed,No,Neutral,Bachelor's,Bronze,Sports,East,Debit Card
1931,28,213.8,,0.0,No,Subscribed,Yes,Neutral,High School,Silver,Clothing,South,PayPal
1932,58,602.2,15.0,161.98,No,Not Subscribed,Yes,Very Satisfied,Master's,Silver,,West,PayPal
1933,18,338.1,5.0,60.66,No,Not Subscribed,Yes,,Bachelor's,Gold,Electronics,North,Debit Card
1934,18,419.5,26.0,239.41,Yes,Subscribed,No,Satisfied,Bachelor's,Bronze,Clothing,East,Credit Card
1935,40,2184.6,10.0,309.13,Yes,Not Subscribed,Yes,Very Satisfied,High School,Silver,Electronics,North,PayPal
1936,29,181.4,76.0,130.73,Yes,Subscribed,No,Dissatisfied,Bachelor's,Bronze,Home & Garden,East,Gift Card
1937,23,520.5,26.0,0.0,Yes,Subscribed,No,Very Satisfied,Bachelor's,Bronze,Clothing,North,Credit Card
1938,44,591.8,27.0,143.8,Yes,Not Subscribed,No,Very Satisfied,High School,Bronze,Home & Garden,Central,PayPal
1939,38,857.5,13.0,6.29,No,Not Subscribed,Yes,Very Satisfied,Master's,Bronze,Sports,West,Gift Card
1940,28,474.1,2.0,0.0,No,Not Subscribed,No,Neutral,Bachelor's,Silver,Clothing,East,Credit Card
1941,20,537.8,1.0,80.92,No,Subscribed,No,Satisfied,Bachelor's,Bronze,Home & Garden,North,PayPal
1942,45,353.4,17.0,125.95,Yes,Subscribed,Yes,Satisfied,Bachelor's,Bronze,Books,East,Bank Transfer
1943,43,525.3,3.0,74.54,No,Subscribed,Yes,Very Satisfied,Bachelor's,Bronze,Clothing,West,Credit Card
1944,34,363.8,28.0,0.0,No,Not Subscribed,Yes,Neutral,Bachelor's,Bronze,Clothing,North,
1945,57,649.1,64.0,132.3,Yes,Subscribed,Yes,Satisfied,Bachelor's,Bronze,Home & Garden,East,Gift Card
1946,22,358.1,64.0,0.0,No,Not Subscribed,Yes,Neutral,Bachelor's,Bronze,Home & Garden,West,Gift Card
1947,18,560.5,32.0,84.95,No,Subscribed,No,Neutral,Bachelor's,Bronze,Electronics,West,PayPal
1948,27,439.2,7.0,11.57,Yes,Subscribed,Yes,Satisfied,High School,Bronze,Clothing,West,PayPal
1949,34,878.5,60.0,46.94,No,Subscribed,No,Satisfied,High School,Platinum,,Central,Debit Card
1950,38,433.4,65.0,89.04,Yes,Subscribed,Yes,Satisfied,High School,Bronze,Clothing,Central,Debit Card
1951,32,154.3,7.0,0.0,No,Subscribed,No,Satisfied,Bachelor's,Bronze,Electronics,South,Credit Card
1952,39,953.1,40.0,259.97,No,Not Subscribed,Yes,Very Satisfied,Bachelor's,Bronze,Books,East,Credit Card
1953,20,259.6,10.0,0.0,No,Not Subscribed,No,Neutral,Master's,Silver,Sports,West,PayPal
1954,52,,49.0,0.0,Yes,Subscribed,Yes,Satisfied,High School,Silver,Clothing,West,Gift Card
1955,34,312.7,177.0,52.76,No,Subscribed,Yes,Neutral,PhD,Bronze,Home & Garden,Central,Gift Card
1956,48,1019.7,1.0,69.55,No,Subscribed,No,Neutral,Bachelor's,Bronze,Sports,North,Bank Transfer
1957,39,124.1,68.0,0.0,No,Not Subscribed,Yes,Satisfied,,Silver,,South,Gift Card
1958,40,2937.3,29.0,141.09,No,Subscribed,No,Very Satisfied,Bachelor's,Silver,Clothing,South,
1959,42,842.4,109.0,136.12,No,Not Subscribed,No,Satisfied,Bachelor's,Silver,Clothing,South,PayPal
1960,40,511.1,19.0,0.0,No,Subscribed,No,Satisfied,High School,Silver,Sports,South,Debit Card
1961,43,432.5,56.0,179.05,No,Subscribed,No,Dissatisfied,High School,Silver,Electronics,West,Debit Card
1962,51,530.6,2.0,159.18,No,Not Subscribed,No,Neutral,High School,Bronze,Books,North,PayPal
1963,37,611.1,12.0,108.31,No,Subscribed,Yes,Satisfied,Bachelor's,Bronze,Clothing,West,Credit Card
1964,44,658.3,2.0,0.0,No,Subscribed,No,Very Dissatisfied,Bachelor's,Silver,Clothing,West,Gift Card
1965,34,623.9,111.0,6.29,No,Subscribed,No,Neutral,Master's,Silver,Clothing,South,PayPal
1966,52,471.7,51.0,15.99,No,Subscribed,Yes,Satisfied,Bachelor's,Bronze,Electronics,South,Credit Card
